Time,PM10,PM25,PM100,Temperature,Gas,Relative Humidity,Pressure,Altitude
1707958308.5938127,0,1,1,20.8430859375,264619,47.29157229158854,1005.1412006110934,67.73109183729903
1707958309.6067033,0,1,1,20.867109375,264619,47.26399240421284,1005.1387232691545,67.75185204880397
1707958310.6196532,0,1,1,20.891328125,263983,47.24252314516587,1005.1331569358467,67.7984982664114
1707958311.6326313,0,1,1,20.914375,263139,47.263508713455046,1005.1324537376396,67.80439112579242
1707958312.6455202,0,1,1,20.938203125,263349,47.30285078250389,1005.1313481491657,67.81365605577355
1707958313.6583982,1,1,1,20.9618359375,261883,47.34827000268207,1005.128206680944,67.83998188458241
1707958314.6712694,1,1,1,20.9868359375,261053,47.39995737902886,1005.1222287865764,67.89007744204557
1707958315.684216,1,1,1,21.010859375,260846,47.46373344128267,1005.1231484420501,67.88237058999158
1707958316.6971078,1,1,1,21.033515625,260228,47.50908898211161,1005.1303134934299,67.82232657055678
1707958317.7099395,1,1,1,21.056171875,259817,47.560556107025306,1005.1272354199097,67.84812116604785
1707958318.7227623,1,1,1,21.0798046875,259817,47.59996134491105,1005.1240808794718,67.87455662910486
1707958319.7356682,1,1,1,21.1048046875,259204,47.62734228671038,1005.1197956932684,67.91046715974227
1707958320.7485855,1,1,1,21.128828125,259000,47.64241226120062,1005.127531195855,67.84564252823874
1707958321.761436,1,1,1,21.1524609375,256779,47.64523686899107,1005.127782993134,67.84353243737348
1707958322.774343,1,1,1,21.1755078125,256579,47.660194115649475,1005.1287598561499,67.83534621427204
1707958323.787208,1,1,1,21.1973828125,257381,47.65060797166704,1005.132896903169,67.80067736146117
