Time,Temperature,Gas,Humidity,Pressure,Altitude,pm10 standard,pm25 standard,pm100 env
1707958257.9526396,20.24191406,266116,46.88049571277321,1004.5210728960378,72.92907692967772,1,1,1
1707958258.9654868,20.24132813,263771,46.941104081835704,1004.5217974839768,72.92300183042039,0,0,0
1707958259.978354,20.23683594,265686,47.01948896979088,1004.5245113872049,72.90024792058142,0,0,0
1707958260.991179,20.21730469,268502,47.06577450265511,1004.5310472971348,72.84544974306449,0,0,0
1707958262.0040636,20.19425781,267195,47.09950917371704,1004.5282907820036,72.86856079829757,0,1,1
1707958263.0170128,20.17316406,269601,47.127403518839884,1004.5287994854782,72.86429574471285,1,2,2
1707958264.0298724,20.15460938,268721,47.17382752097088,1004.5233269309781,72.91017863339974,1,2,2
1707958265.0427754,20.13839844,269160,47.196228312613734,1004.5234785857709,72.90890712940748,1,1,1
1707958266.0556824,20.1284375,269380,47.24367873604158,1004.5068144677824,73.04862334399452,1,1,1
1707958267.069984,20.12394531,268721,47.26138665407427,1004.5146389881929,72.98302033589363,1,1,1
1707958268.0897586,20.11789063,269160,47.29107209340071,1004.5079185193547,73.03936663603017,1,2,2
1707958269,20.11085938,269380,47.32672839477776,1004.5063817605218,73.05225129701039,1,2,2
1707958270.116625,20.10421875,268721,47.34419089700542,1004.5003852541491,73.10252801,1,2,2
1707958271.129521,20.09777344,269601,47.37384323567151,1004.506645812747,73.05003740041248,1,2,2
1707958272.142348,20.0909375,270487,47.39128686186395,1004.502026604464,73.08876636,1,2,2
1707958273.1552641,20.08527344,268941,47.427123143790475,1004.4942549241553,73.15392700073619,0,1,1
1707958274.1683726,20.07765625,271155,47.43230935,1004.5036671078457,73.07501182298626,0,1,1
1707958275.1813993,20.0690625,269380,47.425211134869095,1004.5063321731342,73.05266705,0,1,1
1707958276.1943064,20.06027344,269601,47.466770318972195,1004.5342337171184,72.81873436209922,0,1,1
1707958277.2068477,20.05421875,269601,47.45388473854986,1004.5633008171596,72.57503498751288,1,2,2
1707958278.2197995,20.05910156,270043,47.472717967952164,1004.5953300131804,72.30650792978649,1,2,2
1707958279.232398,20.09386719,268502,47.50116918413775,1004.617709675385,72.11888495,1,2,2
1707958280.2449582,20.13644531,269380,47.50619924345463,1004.6412268016833,71.92172953771542,1,2,2
1707958281.2574608,20.17628906,268283,47.52917423493255,1004.6635732395595,71.73439202993207,1,2,2
1707958282.270343,20.21320313,266116,47.545719478420345,1004.6793092015096,71.60247433139506,1,2,2
